,healthcare_worker,family_member_covid,family_member_covid_test,fam_mem_covid_dx,fm_mem_covid_hospitalized,covid_follow,covid_information_source___1,covid_information_source___2,covid_information_source___3,covid_information_source___4,covid_information_source___5,covid_information_source___6,covid_information_source___7,covid_information_source___8,covid_information_source___9,covid_information_source___10,confine,job,infection,food,death,hospital_access,covid_state,sd,ld,hw,fm,er,reopening,second_wave,number,state,belief,age,child,smoke,dm,immune,pregnant,hosp_rate,death_rate,incubation,corona,animal,screening,hand_wash,climate,sunlight,nasal_spray,hot_beverages,hand_sanitize,baby_wipes,covid_symptoms___1,covid_symptoms___2,covid_symptoms___3,covid_symptoms___4,covid_symptoms___5,vaccine_pcv_flu,mask_gloves___1,mask_gloves___2,social_distance_feet,isolation,corona_live,spread___1,spread___2,spread___3,spread___4,chloroquin,drug_trial,vaccine_trial,hospital,vent,administration,new_vaccine,new_medication,covid_vaccine,covid_vaccine_cause___1,covid_vaccine_cause___2,covid_vaccine_cause___3,covid_vaccine_cause___4,covid_vaccine_cause___5,flu_shot_y_n,Gender_string,your_age,your_education,your_race,financial_status,Census_region,Vaccine_Launch (PRE_POST)
2569,0.0,1.0,1.0,1.0,0.0,5.0,1,1,0,0,0.0,0,1,0,0,0,2.0,1.0,4.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,0.5,2.0,2.0,5.0,4.0,5.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,2.0,5.0,White,3.0,Pacific,Yes
2571,1.0,0.0,,,,5.0,0,1,0,1,0.0,0,1,0,0,0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,2.0,2.0,5.0,4.0,2.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,2.0,2.0,White,3.0,East North Central,Yes
2573,0.0,0.0,,,,1.0,0,0,1,1,0.0,0,0,0,0,0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,4.0,3.0,White,2.0,East North Central,Yes
2574,0.0,0.0,,,,6.0,0,0,0,0,1.0,0,1,0,1,0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,0.5,5.0,5.0,4.0,4.0,3.0,4.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Female,3.0,4.0,White,2.0,East North Central,Yes
2575,0.0,0.0,,,,6.0,1,0,0,1,0.0,0,1,1,0,0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,5.0,2.0,White,2.0,East South Central,Yes
2576,0.0,0.0,,,,2.0,1,1,0,1,0.0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0.0,0,1,1.0,1.0,0.0,0,1,1,1,0.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,5.0,5.0,White,2.0,East South Central,Yes
2577,0.0,0.0,,,,5.0,0,0,0,0,0.0,0,1,0,0,0,1.0,2.0,4.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,4.0,3.0,White,2.0,South Atlantic,Yes
2578,0.0,1.0,1.0,1.0,1.0,6.0,1,1,0,1,1.0,0,1,1,0,0,4.0,3.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,0.0,0,1,1,0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,5.0,4.0,White,2.0,West North Central,Yes
2579,0.0,0.0,,,,6.0,1,1,0,0,1.0,0,1,0,0,0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,1,0.5,3.0,2.0,4.0,4.0,4.0,2.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,1.0,White,1.0,East South Central,Yes
2580,0.0,0.0,,,,1.0,0,1,1,1,1.0,0,1,1,1,1,2.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,0.5,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,Female,2.0,4.0,White,2.0,Pacific,Yes
2581,0.0,0.0,,,,1.0,1,1,0,0,0.0,0,0,0,0,0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,4.0,1.0,White,2.0,New England,Yes
2582,0.0,0.0,,,,5.0,0,0,1,1,0.0,0,0,1,0,1,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,1,1.0,0,1,1.0,1.0,0.0,1,1,0,0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,Female,2.0,5.0,White,3.0,Mid-Atlantic,Yes
2583,0.0,1.0,1.0,0.0,,6.0,1,1,0,0,0.0,0,0,0,1,0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.5,3.0,3.0,5.0,3.0,5.0,3.0,4.0,1,1.0,1.0,0.0,0.0,0.0,1.0,Female,3.0,1.0,White,2.0,Mid-Atlantic,Yes
2584,0.0,0.0,,,,4.0,1,0,0,1,0.0,0,1,1,0,1,4.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,1,1,1,0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,5.0,3.0,White,3.0,South Atlantic,Yes
2585,0.0,0.0,,,,6.0,1,0,0,1,1.0,0,1,0,0,0,2.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,5.0,5.0,White,2.0,South Atlantic,Yes
2587,0.0,1.0,1.0,1.0,0.0,4.0,1,0,0,1,0.0,0,1,0,0,0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,1,0.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,3.0,Hispanic,3.0,East North Central,Yes
2588,0.0,0.0,,,,2.0,1,0,0,0,1.0,0,0,0,0,0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,0.5,1.0,1.0,5.0,5.0,4.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,4.0,3.0,White,1.0,South Atlantic,Yes
2590,1.0,0.0,,,,5.0,0,0,0,0,0.0,0,0,0,1,0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.5,3.0,3.0,4.0,4.0,4.0,3.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,Female,3.0,2.0,White,1.0,South Atlantic,Yes
2591,0.0,1.0,1.0,1.0,0.0,8.0,1,1,0,1,0.0,0,1,1,0,0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Female,1.0,2.0,Other,2.0,Pacific,Yes
2593,0.0,1.0,1.0,1.0,0.0,8.0,0,0,0,0,0.0,0,0,0,0,1,3.0,5.0,2.0,4.0,4.0,,3.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,,1,1,1.0,1.0,1.0,0,1,0,1,0.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Female,3.0,2.0,White,2.0,West North Central,Yes
2594,0.0,1.0,1.0,1.0,0.0,8.0,1,0,0,0,0.0,0,0,0,0,0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,0.0,0.0,0,1,1,1,0.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,3.0,White,2.0,West South Central,Yes
2595,1.0,0.0,,,,6.0,0,0,1,1,0.0,0,1,1,0,1,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,0,0.5,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1,1.0,0.0,1.0,0.0,0.0,1.0,Female,2.0,4.0,White,2.0,West North Central,Yes
2596,0.0,0.0,,,,,0,0,0,0,0.0,0,1,0,0,0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,1,0.5,5.0,5.0,5.0,3.0,4.0,2.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Female,3.0,1.0,White,2.0,South Atlantic,Yes
2597,1.0,0.0,,,,8.0,1,1,1,1,1.0,0,1,1,1,1,1.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,0.0,1,1,0,0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,2.0,1.0,Hispanic,2.0,Pacific,Yes
2598,0.0,0.0,,,,2.0,1,0,1,1,1.0,0,1,0,0,0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,2.0,Hispanic,1.0,Pacific,Yes
2599,0.0,0.0,,,,3.0,0,0,1,1,0.0,0,1,0,0,0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,1.0,1.0,4.0,3.0,5.0,2.0,3.0,1,1.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,2.0,Other,2.0,Mid-Atlantic,Yes
2600,0.0,0.0,,,,1.0,1,0,1,1,1.0,0,1,0,0,0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,1.0,1,1,1,0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,3.0,2.0,Other,1.0,East North Central,Yes
2601,1.0,,,0.0,,6.0,1,0,1,1,0.0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0,1.0,0.0,1.0,0.0,0.0,1.0,Female,1.0,2.0,Black,1.0,South Atlantic,Yes
2602,0.0,1.0,1.0,1.0,0.0,2.0,1,1,0,0,0.0,0,0,1,0,0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,5.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,0.0,0.0,1,1,1,1,0.5,3.0,3.0,4.0,2.0,1.0,,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,1.0,2.0,White,2.0,East South Central,Yes
2603,1.0,,,0.0,,1.0,0,0,0,1,0.0,0,1,1,0,1,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,0,0.5,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,5.0,Black,2.0,East South Central,Yes
2604,0.0,1.0,1.0,1.0,0.0,3.0,1,0,1,1,0.0,0,1,0,1,0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,1,1.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,5.0,Hispanic,2.0,East North Central,Yes
2605,1.0,,,0.0,,4.0,1,0,0,1,1.0,0,1,1,1,1,3.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,5.0,White,3.0,Mid-Atlantic,Yes
2606,0.0,,,0.0,,3.0,1,0,0,1,0.0,0,1,0,1,0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,1.0,1,1,1,0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,3.0,1,0.0,0.0,0.0,1.0,0.0,1.0,Female,4.0,3.0,White,2.0,East North Central,Yes
2607,1.0,1.0,1.0,1.0,0.0,7.0,0,1,1,1,0.0,0,1,1,1,1,2.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,0,0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,3.0,Other,1.0,South Atlantic,Yes
2608,0.0,,,0.0,,5.0,1,1,1,1,1.0,0,1,1,0,0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,2.0,White,2.0,Mid-Atlantic,Yes
2609,0.0,1.0,0.0,0.0,,4.0,1,0,0,1,0.0,0,1,0,0,0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,0.0,1,1,1,0,0.5,3.0,3.0,5.0,4.0,2.0,2.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,4.0,Black,2.0,South Atlantic,Yes
2610,0.0,1.0,1.0,1.0,1.0,4.0,1,1,0,1,0.0,0,1,0,0,0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,1,0.5,4.0,4.0,4.0,2.0,2.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,3.0,White,2.0,East South Central,Yes
2611,0.0,,,0.0,,3.0,1,1,0,0,0.0,0,1,0,1,0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,2.0,2.0,5.0,3.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,3.0,White,2.0,East North Central,Yes
2612,0.0,1.0,,0.0,,7.0,1,1,1,1,1.0,0,1,1,1,0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,2.0,White,2.0,South Atlantic,Yes
2613,0.0,1.0,1.0,1.0,0.0,6.0,0,1,0,0,0.0,0,0,0,0,0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,1,1,1,0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,Female,1.0,1.0,White,3.0,South Atlantic,Yes
2614,1.0,,,0.0,,6.0,0,1,1,1,1.0,0,0,1,1,0,2.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,1.0,1,1,0,0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,2.0,Other,2.0,East South Central,Yes
2615,0.0,0.0,,0.0,,5.0,1,1,0,0,0.0,0,0,0,1,0,4.0,2.0,3.0,,3.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,0.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,0,1.0,1.0,0.0,0.0,0.0,1.0,Male,5.0,3.0,White,2.0,Pacific,Yes
2616,0.0,,,0.0,,5.0,0,0,0,1,1.0,0,1,1,0,0,3.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,5.0,5.0,2.0,3.0,1.0,3.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,4.0,3.0,White,2.0,East South Central,Yes
